dataset,channel,temp_C,cycle,weeks,type,date,file_path,pattern_chunks
module,CH01,25,1000,,DCIR,2022-11-02,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_02_에기연_열화모듈_CYCLE_25deg_1000cycle_DCIR_CH01.csv,
module,CH01,25,1100,,DCIR,2022-11-09,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_09_에기연_열화모듈_CYCLE_25deg_1100cycle_DCIR_CH01.csv,
module,CH01,25,1200,,DCIR,2022-11-15,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_15_에기연_열화모듈_CYCLE_25deg_1200cycle_DCIR_CH01.csv,
module,CH01,25,1300,,DCIR,2022-11-23,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_23_에기연_열화모듈_CYCLE_25deg_1300cycle_DCIR_CH01.csv,
module,CH01,25,1400,,DCIR,2022-11-29,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_29_에기연_열화모듈_CYCLE_25deg_1400cycle_DCIR_CH01.csv,
module,CH01,25,1500,,DCIR,2022-12-08,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_08_에기연_열화모듈_CYCLE_25deg_1500cycle_DCIR_CH01.csv,
module,CH01,25,1600,,DCIR,2022-12-15,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_15_에기연_열화모듈_CYCLE_25deg_1600cycle_DCIR_CH01.csv,
module,CH01,25,1700,,DCIR,2022-12-21,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_21_에기연_열화모듈_CYCLE_25deg_1700cycle_DCIR_CH01.csv,
module,CH01,25,1800,,DCIR,2022-12-28,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_28_에기연_열화모듈_CYCLE_25deg_1800cycle_DCIR_CH01.csv,
module,CH01,25,2000,,DCIR,2023-01-13,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2023_01_13_에기연_열화모듈_CYCLE_25deg_2000cycle_DCIR_CH01.csv,
module,CH01,25,3100,,DCIR,2023-04-13,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2023_04_13_에기연_열화모듈_CYCLE_25deg_3100cycle_DCIR_CH01.csv,
module,CH01,25,100,,DCIR후용량충전,2022-08-23,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_08_23_에기연_열화모듈_CYCLE_25deg_100cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,200,,DCIR후용량충전,2022-08-30,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_08_30_에기연_열화모듈_CYCLE_25deg_200cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,300,,DCIR후용량충전,2022-09-07,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_09_07_에기연_열화모듈_CYCLE_25deg_300cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,400,,DCIR후용량충전,2022-09-14,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_09_14_에기연_열화모듈_CYCLE_25deg_400cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,500,,DCIR후용량충전,2022-09-20,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_09_20_에기연_열화모듈_CYCLE_25deg_500cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,600,,DCIR후용량충전,2022-09-27,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_09_27_에기연_열화모듈_CYCLE_25deg_600cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,700,,DCIR후용량충전,2022-10-06,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_10_06_에기연_열화모듈_CYCLE_25deg_700cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,800,,DCIR후용량충전,2022-10-12,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_10_12_에기연_열화모듈_CYCLE_25deg_800cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,900,,DCIR후용량충전,2022-10-25,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_10_25_에기연_열화모듈_CYCLE_25deg_900cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1000,,DCIR후용량충전,2022-11-02,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_02_에기연_열화모듈_CYCLE_25deg_1000cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1100,,DCIR후용량충전,2022-11-09,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_09_에기연_열화모듈_CYCLE_25deg_1100cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1200,,DCIR후용량충전,2022-11-15,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_15_에기연_열화모듈_CYCLE_25deg_1200cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1300,,DCIR후용량충전,2022-11-23,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_23_에기연_열화모듈_CYCLE_25deg_1300cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1400,,DCIR후용량충전,2022-11-29,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_11_29_에기연_열화모듈_CYCLE_25deg_1400cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1500,,DCIR후용량충전,2022-12-08,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_08_에기연_열화모듈_CYCLE_25deg_1500cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1600,,DCIR후용량충전,2022-12-15,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_15_에기연_열화모듈_CYCLE_25deg_1600cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1700,,DCIR후용량충전,2022-12-21,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_21_에기연_열화모듈_CYCLE_25deg_1700cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,1800,,DCIR후용량충전,2022-12-28,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2022_12_28_에기연_열화모듈_CYCLE_25deg_1800cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,2000,,DCIR후용량충전,2023-01-13,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\DCIR\2023_01_13_에기연_열화모듈_CYCLE_25deg_2000cycle_DCIR 후 용량충전_CH01.csv,
module,CH01,25,100,,Pattern,2022-08-17,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_17_25deg_100cycle\2022_08_17_에기연_열화모듈_CYCLE_25deg_100cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_17_25deg_100cycle\2022_08_17_에기연_열화모듈_CYCLE_25deg_100cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_17_25deg_100cycle\2022_08_17_에기연_열화모듈_CYCLE_25deg_100cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_17_25deg_100cycle\2022_08_17_에기연_열화모듈_CYCLE_25deg_100cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_17_25deg_100cycle\2022_08_17_에기연_열화모듈_CYCLE_25deg_100cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_17_25deg_100cycle\2022_08_17_에기연_열화모듈_CYCLE_25deg_100cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_17_25deg_100cycle\2022_08_17_에기연_열화모듈_CYCLE_25deg_100cycle_CH01(4).csv
module,CH01,25,200,,Pattern,2022-08-23,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_23_25deg_200cycle\2022_08_23_에기연_열화모듈_CYCLE_25deg_200cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_23_25deg_200cycle\2022_08_23_에기연_열화모듈_CYCLE_25deg_200cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_23_25deg_200cycle\2022_08_23_에기연_열화모듈_CYCLE_25deg_200cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_23_25deg_200cycle\2022_08_23_에기연_열화모듈_CYCLE_25deg_200cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_23_25deg_200cycle\2022_08_23_에기연_열화모듈_CYCLE_25deg_200cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_23_25deg_200cycle\2022_08_23_에기연_열화모듈_CYCLE_25deg_200cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_23_25deg_200cycle\2022_08_23_에기연_열화모듈_CYCLE_25deg_200cycle_CH01(4).csv
module,CH01,25,300,,Pattern,2022-08-30,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_30_25deg_300cycle\2022_08_30_에기연_열화모듈_CYCLE_25deg_300cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_30_25deg_300cycle\2022_08_30_에기연_열화모듈_CYCLE_25deg_300cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_30_25deg_300cycle\2022_08_30_에기연_열화모듈_CYCLE_25deg_300cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_30_25deg_300cycle\2022_08_30_에기연_열화모듈_CYCLE_25deg_300cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_30_25deg_300cycle\2022_08_30_에기연_열화모듈_CYCLE_25deg_300cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_30_25deg_300cycle\2022_08_30_에기연_열화모듈_CYCLE_25deg_300cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_08_30_25deg_300cycle\2022_08_30_에기연_열화모듈_CYCLE_25deg_300cycle_CH01(4).csv
module,CH01,25,400,,Pattern,2022-09-07,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_07_25deg_400cycle\2022_09_07_에기연_열화모듈_CYCLE_25deg_400cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_07_25deg_400cycle\2022_09_07_에기연_열화모듈_CYCLE_25deg_400cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_07_25deg_400cycle\2022_09_07_에기연_열화모듈_CYCLE_25deg_400cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_07_25deg_400cycle\2022_09_07_에기연_열화모듈_CYCLE_25deg_400cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_07_25deg_400cycle\2022_09_07_에기연_열화모듈_CYCLE_25deg_400cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_07_25deg_400cycle\2022_09_07_에기연_열화모듈_CYCLE_25deg_400cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_07_25deg_400cycle\2022_09_07_에기연_열화모듈_CYCLE_25deg_400cycle_CH01(4).csv
module,CH01,25,500,,Pattern,2022-09-14,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_14_25deg_500cycle\2022_09_14_에기연_열화모듈_CYCLE_25deg_500cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_14_25deg_500cycle\2022_09_14_에기연_열화모듈_CYCLE_25deg_500cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_14_25deg_500cycle\2022_09_14_에기연_열화모듈_CYCLE_25deg_500cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_14_25deg_500cycle\2022_09_14_에기연_열화모듈_CYCLE_25deg_500cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_14_25deg_500cycle\2022_09_14_에기연_열화모듈_CYCLE_25deg_500cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_14_25deg_500cycle\2022_09_14_에기연_열화모듈_CYCLE_25deg_500cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_14_25deg_500cycle\2022_09_14_에기연_열화모듈_CYCLE_25deg_500cycle_CH01(4).csv
module,CH01,25,600,,Pattern,2022-09-20,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_20_25deg_600cycle\2022_09_20_에기연_열화모듈_CYCLE_25deg_600cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_20_25deg_600cycle\2022_09_20_에기연_열화모듈_CYCLE_25deg_600cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_20_25deg_600cycle\2022_09_20_에기연_열화모듈_CYCLE_25deg_600cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_20_25deg_600cycle\2022_09_20_에기연_열화모듈_CYCLE_25deg_600cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_20_25deg_600cycle\2022_09_20_에기연_열화모듈_CYCLE_25deg_600cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_20_25deg_600cycle\2022_09_20_에기연_열화모듈_CYCLE_25deg_600cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_20_25deg_600cycle\2022_09_20_에기연_열화모듈_CYCLE_25deg_600cycle_CH01(4).csv
module,CH01,25,700,,Pattern,2022-09-27,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_27_25deg_700cycle\2022_09_27_에기연_열화모듈_CYCLE_25deg_700cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_27_25deg_700cycle\2022_09_27_에기연_열화모듈_CYCLE_25deg_700cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_27_25deg_700cycle\2022_09_27_에기연_열화모듈_CYCLE_25deg_700cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_27_25deg_700cycle\2022_09_27_에기연_열화모듈_CYCLE_25deg_700cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_27_25deg_700cycle\2022_09_27_에기연_열화모듈_CYCLE_25deg_700cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_27_25deg_700cycle\2022_09_27_에기연_열화모듈_CYCLE_25deg_700cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_09_27_25deg_700cycle\2022_09_27_에기연_열화모듈_CYCLE_25deg_700cycle_CH01(4).csv
module,CH01,25,800,,Pattern,2022-10-06,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_10_06_25deg_800cycle\2022_10_06_에기연_열화모듈_CYCLE_25deg_800cycle_CH01.csv,D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_10_06_25deg_800cycle\2022_10_06_에기연_열화모듈_CYCLE_25deg_800cycle_CH01.csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_10_06_25deg_800cycle\2022_10_06_에기연_열화모듈_CYCLE_25deg_800cycle_CH01(0).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_10_06_25deg_800cycle\2022_10_06_에기연_열화모듈_CYCLE_25deg_800cycle_CH01(1).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_10_06_25deg_800cycle\2022_10_06_에기연_열화모듈_CYCLE_25deg_800cycle_CH01(2).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_10_06_25deg_800cycle\2022_10_06_에기연_열화모듈_CYCLE_25deg_800cycle_CH01(3).csv;D:\유경상\JGRC\시뮬레이션 파일\매틀랩 파일\battery\data\모듈엑셀파일\모듈엑셀파일\모듈데이터 엑셀파일(2022.01~2023.07)\CH1\Pattern\2022_10_06_25deg_800cycle\2022_10_06_에기연_열화모듈_CYCLE_25deg_800cycle_CH01(4).csv
